case_name,sent_text,label,hdr_title,hdr_match,hdr_group,y_labelled
ECLI:NL:RBZWB:2019:5711.txt,Op basis van DNA-onderzoek aan de bemonsteringen op de tweede slip en de pyjamabroek is vervolgens geconcludeerd dat diverse onderzochte bemonsteringen sperma bevatten dat afkomstig kan zijn van verdachte.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Daarbij zijn de verkregen DNA-profielen 1 miljard keer waarschijnlijker als waar is dat de bemonstering sperma van verdachte [verdachte] bevat en DNA van slachtoffer [slachtoffer], dan wanneer de bemonstering sperma van een willekeurige onbekende, niet aan [verdachte] verwante, man bevat en DNA van slachtoffer [slachtoffer].",None,De beoordeling van het bewijs,1,Beoordeling,0
ECLI:NL:RBZWB:2019:5711.txt,Daarnaast heeft de politie de inhoud van de telefoon van verdachte onderzocht.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Op de telefoon zijn onder andere een aantal foto’s aangetroffen waarvan de inhoudelijke afbeelding vrijwel niet zichtbaar was.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Door digitale bewerking is in eerste instantie alsnog de inhoud van met name twee van die foto’s zichtbaarder geworden waar [slachtoffer] iets vast heeft met haar rechterhan,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Op de pro-formazitting van [datum] heeft verdachte al erkend dat de ter zitting getoonde digitaal bewerkte foto’s van [slachtoffer] in haar pyjama zijn.,proceshandelingen,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Daarna zijn met name voornoemde twee foto’s door de politie digitaal verder bewerkt en is er ook nog de inhoudelijke afbeelding van een andere vrijwel geheel donkere foto zichtbaar geworden.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Deze foto’s zijn op een dvd aan de rechtbank verstrekt en door de rechtbank toegevoegd aan het dossier..,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft ter zitting van [datum] verklaard dat ook hij denkt dat het [slachtoffer] is die te zien is op die derde foto op de verstrekte,proceshandelingen,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"De rechtbank heeft geval op een van die verder digitaal bewerkte twee foto’s, waarop [slachtoffer] iets vast heeft met haar rechterhand, waargenomen dat dat een stijve penis met een ontblootte eikel is.",materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Op een derde foto heeft de rechtbank waargenomen dat [slachtoffer] zichtbaar is met haar Feyenoord pyjamashirt aan, maar met een ontbloot onderlichaam en een gebogen been waardoor haar schaamstreek zichtbaar is.",materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Ook verdachte herkent daarin [slachtoffer].,None,De beoordeling van het bewijs,1,Beoordeling,0
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft verklaard dat hij bij [zorginstelling] in de nachtzorg werkte.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Hij is in het weekend van [datum] tot en met [datum] meerdere keren op de kamer van [slachtoffer] geweest.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank is allereerst van oordeel dat de verklaring van de veertienjarige [slachtoffer] geloofwaardig en authentiek is.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"[slachtoffer] heeft haar verhaal verteld aan haar begeleider, aan haar moeder en stiefvader en aan de politie.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Zij heeft consistent verklaard en veel details genoe,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Bovendien blijkt op geen enkele wijze dat zij verdachte en zijn handelingen slechter heeft willen afschilderen dan ze feitelijk waren.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Sterker nog, zij heeft verklaard dat verdachte er ook rekening mee hield als zij iets niet wilde.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De verklaring van [slachtoffer] wordt bovendien bevestigd door de aangetroffen spermasporen van verdachte op haar slips en pyjamabroek en door de seksuele foto’s met [slachtoffer] op de telefoon van verdachte.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"De rechtbank wordt in haar conclusie dat de verklaring van [slachtoffer] geloofwaardig en authentiek is, verder nog gesterkt door het volgende.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,[slachtoffer] heeft op [datum] verklaard dat verdachte zijn telefoon pakte toen zij met haar T-shirt aan maar zonder broek op haar bed lag.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Haar voeten waren toen op het bed en haar knieën waren omhoog.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,[slachtoffer] dacht dat verdachte op dat moment een foto maakte zonder flits.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank stelt vast dat precies deze houding terug is te zien op de laatst aangehaalde opgehelderde foto die op de telefoon van verdachte is aangetroffen.,materiele feiten,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Opvallend is hierbij dat de politie deze foto pas na de digitale bewerking op [datum] heeft gevonden.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Toen [slachtoffer] bijna een jaar daarvoor haar verklaring aflegde, kon zij onmogelijk weten dat zij ook daadwerkelijk precies in deze houding op een foto in de telefoon van verdachte zou staan, tenzij die opname ook tijdens het door haar aangegeven misbruik is gemaakt, zoals zij vermoedde.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Hoewel het maken van deze foto geen onderdeel uitmaakt van de tenlastelegging, leidt de ontdekking van de foto in combinatie met voorgaande verklaring er toe dat de rechtbank de verklaring van [slachtoffer] over het tenlastegelegde des te geloofwaardiger vindt.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft voor de spermasporen uiteindelijk vier alternatieve scenario’s gegeven.,proceshandelingen,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Die zijn allemaal gebaseerd op zijn politieverklaring na zijn tweede aanhouding dat hij in de tijd dat hij bij [zorginstelling] werkte, tientallen keren heeft gemasturbeer",proceshandelingen,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Dit zou [slachtoffer] volgens verdachte niet hebben geweten.,proceshandelingen,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Voor de foto’s heeft verdachte pas op zitting alternatieve scenario’s gegeven.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"De eerst ontdekte twee foto’s waarop [slachtoffer] iets vast houdt, zijn per ongeluk gemaakte foto’s toen hij op zijn telefoon wilde kijken hoe laat het was en de als laatste genoemde opgehelderde foto lijkt hem een foto van een foto.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank constateert dat verdachte deze alternatieven telkens pas heeft benoemd op het moment dat hij met het betreffende bewijs werd geconfronteer,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"Verdachte heeft verder geen eenduidige verklaring afgelegd, maar slechts een aantal scenario’s geschetst die mogelijk de oorzaak zouden kunnen zijn van het aantreffen van het sperma en de foto’s op zijn telefoon.",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Daarbij heeft verdachte zelfs gesuggereerd dat [slachtoffer] er zelf voor verantwoordelijk zou zijn dat het sperma op de kleding terecht is gekomen.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Deze verschillende scenario’s worden niet ondersteund door objectieve bewijsmiddelen.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Daarentegen wordt de geloofwaardige en consistente verklaring van [slachtoffer] wel ondersteund met andere bewijsmiddelen uit het dossier.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank schuift deze zogenaamde alternatieve scenario’s van verdachte dan ook als volstrekt ongeloofwaardig terzijde.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,"De rechtbank is van oordeel dat het primair tenlastegelegde feit niet alleen wettig, maar ook overtuigend bewezen kan worden. 4.4 De bewezenverklaring De rechtbank acht wettig en overtuigend bewezen dat verdachte op meerdere tijdstippen in de periode van [datum] tot en met [datum] te Breda, met [slachtoffer] geboren op [geboortedag slachtoffer] 2004 die de leeftijd van twaalf jaren maar nog niet die van zestien jaren had bereikt, buiten echt, meerdere ontuchtige handelingen heeft gepleegd, die mede bestonden uit het seksueel binnendringen van het lichaam van die [slachtoffer] hebbende hij, verdachte - zijn penis in de vagina van die [slachtoffer] geduwd en een vinger in de vagina van die [slachtoffer] geduwd en - de schaamstreek van die [slachtoffer] betast.",None,De beoordeling van het bewijs,1,Beoordeling,0
ECLI:NL:RBZWB:2019:5711.txt,"Voor zover er in de tenlastelegging kennelijke taal- en/of schrijffouten voorkomen, zijn die fouten in de bewezenverklaring verbeter",beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte is daardoor niet in zijn verdediging geschaa,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank acht niet bewezen hetgeen meer of anders is ten laste geleg,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte zal daarvan worden vrijgesproken.,beoordeling,De beoordeling van het bewijs,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Er zijn geen feiten of omstandigheden aannemelijk geworden die de strafbaarheid van het feit uitsluiten.,beoordeling,De strafbaarheid,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,Dit levert het in de beslissing genoemde strafbare feit op.,beoordeling,De strafbaarheid,1,Beoordeling,1
ECLI:NL:RBZWB:2019:5711.txt,De tijd die verdachte al in voorlopige hechtenis heeft doorgebracht dient hierop in mindering te worden gebracht.,proceshandelingen,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Aan de voorwaardelijke straf dienen naast de algemene voorwaarde ook als bijzondere voorwaarden een meldplicht bij de reclassering, een contactverbod met [slachtoffer] en een locatieverbod als genoemd in de schorsingsvoorwaarden te worden verbonden.",proceshandelingen,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Verzocht wordt het reclasseringstoezicht dadelijk uitvoerbaar te verklaren.,proceshandelingen,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Daarnaast vordert de officier van justitie verdachte voor vijf jaar te ontzetten uit de uitoefening van het werk als hulpverlener in de gezondheidszorg dan wel maatschappelijke zorg. 6.2 Het standpunt van de verdediging De verdediging heeft verzocht bij een bewezenverklaring rekening te houden met het feit dat verdachte net vader is geworden en dat de vriendin van verdachte te kampen heeft met verlatingsangst.,None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,Daarom wordt verzocht aan verdachte een gevangenisstraf op te leggen die gelijk is aan het voorarrest.,proceshandelingen,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Daarnaast zou een voorwaardelijke gevangenisstraf en de maximale taakstraf opgelegd kunnen worden. 6.3 Het oordeel van de rechtbank [slachtoffer] is een meisje met onder andere een autismespectrumstoornis en hechtingsproblematiek.,None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,Door de daaruit voortvloeiende gedragsproblemen kan zij niet thuis bij haar ouders wonen en is zij al vanaf haar zesde uit huis geplaatst.,materiele feiten,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Na een aantal overplaatsingen verbleef [slachtoffer] in een gesloten setting bij [zorginstelling] in Breda toen verdachte [datum] seksueel misbruik van haar maakte.,materiele feiten,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Hij is daarbij meermalen bij haar binnengedrongen en klaargekomen.,materiele feiten,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Als een van haar nachtverzorgenden bij [zorginstelling] was verdachte bekend met de kwetsbaarheid van [slachtoffer].,None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,"In plaats van haar de zorg en veiligheid te bieden waarvoor ze bij [zorginstelling] is ondergebracht, heeft verdachte de toen 14-jarige [slachtoffer] gebruikt om zijn seksuele lust kwijt te kunnen.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Hij heeft de als veilig bedoelde afzondering van haar slaapkamer misbruikt om zich meermalen ongezien aan een kwetsbare en minderjarige cliënte te kunnen vergrijpen.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft daarmee allereerst een grove inbreuk gemaakt op de lichamelijke en geestelijke integriteit van [slachtoffer].,None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft daarnaast ook haar ouders enorm veel pijn en verdriet bezorg,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Zij moesten de zorg voor hun kind al noodgedwongen uit handen geven om vervolgens te constateren dat [zorginstelling] voor hun dochter geen veilige zorgplek was.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Hun reeds beschadigde dochter is daar beschadigd door verdachte die juist moest bijdragen aan het welzijn van hun kwetsbare kin,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Door zijn seksueel misbruik van een cliënte heeft verdachte ook het door zorginstelling [zorginstelling] in hem gestelde vertrouwen diep geschaa,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Het zorgt bovendien voor onrust bij iedereen in de samenleving die voor de zorg van naasten afhankelijk is van een dergelijke instelling.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Tot slot moet het voor alle andere [zorginstelling] -medewerkers, die wel integer zorg verlenen, een grote schok zijn te constateren dat hun voormalige collega een wolf in schaapskleren blijkt te zijn geweest.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Verdachte heeft bij de politie en de rechtbank steeds ontken,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Sterker nog, volgens verdachte heeft [slachtoffer] hem bewust een loer gedraa",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Deze volstrekt ongepaste beschuldiging heeft hij ook volgehouden op de zitting van [datum] die door [slachtoffer] werd bijgewoond achter het glas van de publieke tribune en vergezeld door een begeleidster.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank constateert dan ook dat verdachte tot het laatst toe geen verantwoordelijkheid heeft genomen voor het door hem gepleegde seksueel misbruik en dat steeds ten koste van [slachtoffer].,None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,"Gelet op hetgeen hiervoor is overwogen, is de rechtbank van oordeel dat de door de officier van justitie onvoorwaardelijke gevangenisstraf van dertig maanden passend en geboden is.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank ziet in het prille vaderschap van verdachte geen aanleiding die onvoorwaardelijke gevangenisstraf te matigen.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Ook overigens zijn geen strafverminderende omstandigheden gebleken.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Met de officier van justitie is de rechtbank verder van oordeel dat daarnaast een voorwaardelijke gevangenisstraf van zes maanden passend en geboden is, met een proeftijd van twee jaar en de voorwaarden zoals gevorder",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Daardoor kan de reclassering verdachte na detentie bijstaan en begeleiden en blijft [slachtoffer] ook na die detentie nog geruime tijd gevrijwaard van contact met verdachte.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"De rechtbank ziet geen toegevoegde waarde in de door de officier van justitie gevorderde dadelijk-uitvoerbaarverklaring van het reclasseringstoezicht, gelet op het herleven van de voorlopige hechtenis van verdachte en de duur van de op te leggen onvoorwaardelijke gevangenisstraf.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Daartoe zal de rechtbank dan ook niet overgaan.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,Tot slot zal de rechtbank verdachte voor de duur van vijf jaar ontzetten van het recht een hulpverlenend beroep uit te oefenen in de maatschappelijke zorg of gezondheidzorg.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Niet alleen heeft verdachte misbruik gemaakt van de macht die voortvloeide uit zijn functie als hulpverlener bij [zorginstelling], maar hij heeft daar tot op heden ook geen openheid van zaken over gegeven.",None,De strafoplegging,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,"Daardoor is onbekend gebleven wat dit gedrag van verdachte heeft veroorzaakt en kan geen antwoord worden gegeven op de vraag of, en zo ja hoe, herhaling in de toekomst voorkomen kan worden.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Het belang van potentiële slachtoffers om zich niet aan verdachte als hulpverlener te hoeven toevertrouwen, vereist naar het oordeel van de rechtbank dan ook de ontzetting voor deze duur.",beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,De rechtbank zal de reclassering opdracht geven daarop toezicht te houden.,beoordeling,De strafoplegging,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"De rechtbank: Bewezenverklaring - verklaart het tenlastegelegde bewezen, zodanig als hierboven onder 4.4 is omschreven; - spreekt verdachte vrij van wat meer of anders is ten laste gelegd; Strafbaarheid - verklaart dat het bewezenverklaarde het volgende strafbare feit oplevert: met iemand die de leeftijd van twaalf jaren maar nog niet die van zestien jaren heeft bereikt, buiten echt, ontuchtige handelingen plegen die mede bestaan uit het seksueel binnendringen van het lichaam, meermalen gepleegd; - verklaart verdachte strafbaar; - veroordeelt verdachte tot een gevangenisstraf van 36 maanden, waarvan 6 maanden voorwaardelijk met een proeftijd van 2 jaren; - bepaalt dat het voorwaardelijke deel van de straf niet ten uitvoer wordt gelegd, tenzij de rechter tenuitvoerlegging gelast, omdat verdachte voor het einde van de proeftijd de hierna vermelde voorwaarden niet heeft nageleefd; - stelt als algemene voorwaarde dat verdachte zich voor het einde van de proeftijd niet schuldig maakt aan een strafbaar feit; - stelt als bijzondere voorwaarden: * dat verdachte zich binnen één week na het einde van de onvoorwaardelijke gevangenisstraf zal melden bij de Reclassering Nederland op het adres Langendijk 34, 4819 EW Breda en zich daarna gedurende een door de reclassering te bepalen periode (die loopt tot maximaal het einde van de proeftijd) zal blijven melden, zo lang en zo frequent als de reclassering noodzakelijk acht.",beslissing,De beslissing,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Verdachte werkt mee aan het toezicht en de begeleiding door de reclassering, zolang de reclassering dat nodig vindt.",beslissing,De beslissing,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Hieronder valt ook het meewerken aan huisbezoeken; * dat verdachte gedurende de proeftijd op geen enkele wijze - direct of indirect - contact zal opnemen, zoeken of hebben met [slachtoffer] (geboren op [geboortedag slachtoffer] 2004), zo lang de reclassering dit noodzakelijk acht.",beslissing,De beslissing,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"De politie ziet toe op handhaving van dit contactverbod; * dat verdachte zich gedurende de proeftijd niet zal bevinden binnen een straal van 250 meter van het verblijfadres van [slachtoffer], te weten [adres slachtoffer]; * dat verdachte zich gedurende de proeftijd niet zal bevinden binnen een straal van 250 meter van het adres van de ouders van [slachtoffer], te weten [adres ouders slachtoffer]; * dat verdachte zich gedurende de proeftijd niet zal bevinden binnen een straal van 250 meter van de school van [slachtoffer]; * dat verdachte zich gedurende de proeftijd niet zal bevinden: in de omgeving van [winkelcentrum], gelegen aan de [adres] te Breda, in de omgeving van de [winkel] aan de [adres] te Breda en in de omgeving van het winkelcentrum [naam] aan de [adres] te Breda; * dat verdachte ten behoeve van het vaststellen van zijn identiteit medewerking verleent aan het nemen van een of meer vingerafdrukken of een identiteitsbewijs als bedoeld in artikel 1 van de Wet op de identificatieplicht ter inzage aanbiedt; - geeft opdracht aan de reclassering tot het houden van toezicht op de naleving van voormelde bijzondere voorwaarden en verdachte ten behoeve daarvan te begeleiden; - bepaalt dat de tijd die verdachte voor de tenuitvoerlegging van dit vonnis in voorarrest heeft doorgebracht in mindering wordt gebracht bij de tenuitvoerlegging van de opgelegde gevangenisstraf; Bijkomende straffen - ontzet verdachte van het recht het beroep van hulpverlener in de gezondheidszorg en maatschappelijke zorg uit te oefenen voor de duur van 5 jaren; -geeft Reclassering Nederland opdracht toezicht te houden op de naleving door de verdachte van de ontzetting van het recht om voornoemde beroepen uit te oefenen voor de duur van deze ontzetting.",None,De beslissing,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,"De verdachte is verplicht medewerking te verlenen aan het reclasseringstoezicht, de medewerking aan huisbezoeken daaronder begrepen.",beslissing,De beslissing,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Indien de verdachte de ontzetting niet naleeft, doet de reclasseringsinstelling daarvan onverwijld melding aan het Openbaar Ministerie.",beslissing,De beslissing,1,Beslissing,1
ECLI:NL:RBZWB:2019:5711.txt,"Beslag - onttrekt aan het verkeer het inbeslaggenomen voorwerp, te weten: de telefoon Samsung Sm-G950f met goednummer PL2000-2018250926-1984973; Benadeelde partij - veroordeelt verdachte tot betaling aan de benadeelde partij [slachtoffer] van [geld] waarvan [geld] ter zake van materiële schade en [geld] ter zake van immateriële schade, te vermeerderen met de wettelijke rente vanaf [datum] tot aan de dag van de algehele voldoening; - veroordeelt verdachte in de kosten van de benadeelde partij tot nu toe gemaakt en ten behoeve van de tenuitvoerlegging nog te maken, tot op heden begroot op nihil; - verklaart de benadeelde partij in het overige gedeelte van de vordering niet-ontvankelijk en bepaalt dat de vordering voor dat gedeelte bij de burgerlijke rechter kan worden aangebracht; - legt aan verdachte de verplichting op aan de Staat, ten behoeve van het slachtoffer [slachtoffer], [geld] te betalen, te vermeerderen met de wettelijke rente vanaf [datum] tot aan de dag van de algehele voldoening, bij niet betaling te vervangen door 85 dagen hechtenis, met dien verstande dat toepassing van de vervangende hechtenis de betalingsverplichting niet opheft; - bepaalt dat bij voldoening van de schadevergoedingsmaatregel de betalingsverplichting aan de benadeelde partij vervalt en omgekeer",None,De beslissing,1,Beslissing,0
ECLI:NL:RBZWB:2019:5711.txt,"Dit vonnis is gewezen door mr. De Brouwer, voorzitter, mr. De Weert en mr. Burgers, rechters, in tegenwoordigheid van mr. Van Eekelen, griffier, en is uitgesproken ter openbare zitting op [datum]",None,De beslissing,1,Beslissing,0
ECLI:NL:GHAMS:2017:3990.txt,De rechtbank heeft de volgende feiten vastgesteld: “,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,Eiseres is netbeheerder van elektriciteitsleidingen in de gemeente Maasdriel (hierna: de gemeente).,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,Deze leidingen bevinden zich deels in grond die eigendom is van de gemeente.,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,Eigenaar van de leidingen is [NV Y] N.,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,", een 100% dochter van eiseres.",materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,De gemeente is uit verschillende samenvoegingen ontstaan.,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,"De gemeente is in 1999 gevormd door samenvoeging van de voormalige gemeenten Ammerzoden, Hedel, Heerewaarden, Maasdriel en Rossu",None,Feiten,1,Feiten,0
ECLI:NL:GHAMS:2017:3990.txt,In 1958 is Alem als gevolg van een provinciale grenscorrectie toegevoegd aan de gemeente Maasdrie,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,In 1955 zijn de voormalige gemeenten Rossum en Hurwenen gefuseerd tot de nieuwe gemeente Rossu,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,Tot [datum] vond de exploitatie van elektriciteitsleidingen in het grondgebied dat thans de gemeente omvat plaats door [L] (hierna: [L] ).,materiele feiten,Feiten,1,Feiten,1
ECLI:NL:GHAMS:2017:3990.txt,Blijkens akte van [datum] is de naam van [L] met ingang van die datum gewijzigd in [bedrijfsnaam].,None,Feiten,1,Feiten,0
ECLI:NL:GHAMS:2017:3990.txt,"Blijkens akte van [datum] is deze naam vervolgens gewijzigd in [bedrijfsnaam] (hierna: [NV L]. 4. Blijkens akte van fusie van [datum] zijn [NV L] en [bedrijfsnaam] in [bedrijfsnaam] voor Gelderland, Friesland en Flevoland. Blijkens akte van fusie van [datum] is onder meer [bedrijfsnaam] voor Gelderland, Friesland en Flevoland opgegaan in [bedrijfsnaam]. 5. Blijkens akte van [datum] is de naam van [bedrijfsnaam] gewijzigd in [NV Y] N.V. (hierna: [NV Y] ).",None,Feiten,1,Feiten,0
ECLI:NL:GHAMS:2017:3990.txt,"In het besluit van de raad van de gemeente Ammerzoden van [datum] is het volgende opgenomen: “DE RAAD DER GEMEENTE AMMERZODEN; (...) heeft besloten: “1ͤ aan de [bedrijfsnaam] kosteloos het recht te verleenen werken tot geleiding, transformeering, verdeeling en levering van electriciteit of daarmede in verband staande beveiligings- en ondersteuningswerken te hebben, aan te brengen, in stand te houden te wijzigen en te verwijderen in, op, aan, door of boven gemeentelijke gronden, wegen, wateren en andere eigendommen der gemeente, zulks onder voorwaarde, dat de vennootschap voornoemd (...)”.",None,Feiten,1,Feiten,0
ECLI:NL:GHAMS:2017:3990.txt,"In een overeenkomst, ondertekend door de [L] op [datum] en door de gemeente Ammerzoden op [datum] is het volgende opgenomen: “in aanmerking nemende dat: - Bij raadsbesluit",None,Feiten,1,Feiten,0
